,listing_id,price,borough,neighbourhood,price_per_month,latitude,longitude
10538,19867930,80,Bronx, City Island,2433.333333,40.83914,-73.78158
10539,19874046,150,Queens, Kew Gardens,4562.5,40.70847,-73.82961
10540,19876641,210,Brooklyn, Williamsburg,6387.5,40.71983,-73.9592
10541,19878366,33,Staten Island, St. George,1003.75,40.64478,-74.07897
10542,19884639,42,Brooklyn, Cypress Hills,1277.5,40.6884,-73.87253
10543,19885344,87,Manhattan, Washington Heights,2646.25,40.83495,-73.94406
10544,19886609,45,Bronx, Parkchester,1368.75,40.84024,-73.85836
10545,19887405,150,Brooklyn, Boerum Hill,4562.5,40.6859,-73.98959
10546,19887942,170,Brooklyn, Bedford-Stuyvesant,5170.833333,40.68286,-73.93379
10547,19888160,75,Brooklyn, Bushwick,2281.25,40.69876,-73.93687
10548,19888622,200,Brooklyn, Crown Heights,6083.333333,40.67719,-73.93205
10549,19891174,49,Brooklyn, Windsor Terrace,1490.416667,40.6582,-73.98235
10550,19891590,99,Brooklyn, Windsor Terrace,3011.25,40.66023,-73.98259
10551,19891602,120,Brooklyn, Bedford-Stuyvesant,3650,40.69262,-73.95014
10552,19892549,250,Manhattan, Harlem,7604.166667,40.80781,-73.95134
10553,19893872,99,Manhattan, Washington Heights,3011.25,40.8445,-73.9404
10554,19894567,42,Brooklyn, Cypress Hills,1277.5,40.68705,-73.87036
10555,19894733,90,Brooklyn, Crown Heights,2737.5,40.67305,-73.92958
10556,19898570,40,Queens, Rego Park,1216.666667,40.72318,-73.85621
10557,19902776,200,Manhattan, East Harlem,6083.333333,40.81033,-73.93874
10558,19904670,107,Brooklyn, Bedford-Stuyvesant,3254.583333,40.68649,-73.92255
10559,19906460,225,Manhattan, Upper West Side,6843.75,40.77396,-73.98782
10560,19906528,27,Brooklyn, Bedford-Stuyvesant,821.25,40.6844,-73.93138
10561,19906578,101,Brooklyn, Williamsburg,3072.083333,40.71673,-73.94442
10562,19907176,255,Manhattan, Upper West Side,7756.25,40.77578,-73.98923
10563,19907609,320,Manhattan, Upper West Side,9733.333333,40.77476,-73.98947
10564,19908088,199,Manhattan, Financial District,6052.916667,40.70492,-74.00797
10565,19910952,135,Staten Island, Randall Manor,4106.25,40.62967,-74.1285
10566,19911620,150,Manhattan, Upper West Side,4562.5,40.80013,-73.95998
10567,19911921,160,Manhattan, East Village,4866.666667,40.72688,-73.98546
10568,19912065,95,Brooklyn, Sheepshead Bay,2889.583333,40.59408,-73.94372
10569,19912256,250,Brooklyn, Williamsburg,7604.166667,40.71466,-73.94448
10570,19912495,150,Manhattan, Little Italy,4562.5,40.71954,-73.99667
10571,19913070,95,Brooklyn, Bedford-Stuyvesant,2889.583333,40.69723,-73.93769
10572,19913191,280,Manhattan, Hell's Kitchen,8516.666667,40.75774,-73.99225
10573,19915204,59,Queens, Ditmars Steinway,1794.583333,40.77295,-73.90512
10574,19915657,55,Queens, Ditmars Steinway,1672.916667,40.77324,-73.90385
10575,19915939,60,Queens, Ditmars Steinway,1825,40.77321,-73.90447
10576,19919747,199,Manhattan, Hell's Kitchen,6052.916667,40.76054,-73.99066
10577,19923041,79,Brooklyn, Gowanus,2402.916667,40.67014,-73.99276
10578,19923377,65,Brooklyn, Williamsburg,1977.083333,40.70476,-73.92942
10579,19924521,85,Brooklyn, Bushwick,2585.416667,40.70208,-73.93258
10580,19925397,250,Bronx, Mount Hope,7604.166667,40.84899,-73.90375
10581,19929279,250,Brooklyn, Clinton Hill,7604.166667,40.69539,-73.9666
10582,19929723,34,Staten Island, Concord,1034.166667,40.60609,-74.0888
10583,19930489,35,Staten Island, Concord,1064.583333,40.60613,-74.08907
10584,19930835,33,Staten Island, Concord,1003.75,40.60618,-74.08712
10585,19931069,130,Manhattan, Hell's Kitchen,3954.166667,40.76284,-73.99226
10586,19932387,60,Queens, Bellerose,1825,40.73179,-73.72179
10587,19940173,219,Manhattan, Upper East Side,6661.25,40.7823,-73.94736
10588,19942348,200,Manhattan, Financial District,6083.333333,40.71103,-74.00845
10589,19943029,160,Brooklyn, Bedford-Stuyvesant,4866.666667,40.68198,-73.94086
10590,19943741,350,Manhattan, Nolita,10645.83333,40.7216,-73.99721
10591,19944880,175,Brooklyn, Williamsburg,5322.916667,40.71312,-73.9617
10592,19945327,105,Manhattan, Midtown,3193.75,40.76602,-73.98323
10593,19945408,160,Manhattan, Hell's Kitchen,4866.666667,40.76245,-73.99235
10594,19946195,97,Brooklyn, Park Slope,2950.416667,40.67677,-73.97954
10595,19948618,130,Manhattan, Hell's Kitchen,3954.166667,40.76309,-73.99214
10596,19949138,149,Brooklyn, Columbia St,4532.083333,40.68626,-74.00141
10597,19949634,200,Brooklyn, Greenpoint,6083.333333,40.73636,-73.95797
10598,19951170,78,Brooklyn, Crown Heights,2372.5,40.67233,-73.93998
10599,19951620,214,Brooklyn, Prospect-Lefferts Gardens,6509.166667,40.65903,-73.96035
10600,19951681,65,Queens, Astoria,1977.083333,40.76254,-73.91533
10601,19952747,45,Queens, Ditmars Steinway,1368.75,40.77148,-73.90545
10602,19952847,95,Brooklyn, East Flatbush,2889.583333,40.64323,-73.95086
10603,19954751,111,Manhattan, Hell's Kitchen,3376.25,40.76122,-73.99129
10604,19960507,145,Brooklyn, Red Hook,4410.416667,40.67798,-74.00787
10605,19963733,585,Brooklyn, Brooklyn Heights,17793.75,40.69677,-73.99599
10606,19964070,180,Brooklyn, Williamsburg,5475,40.71236,-73.96668
10607,19964109,40,Brooklyn, East New York,1216.666667,40.66725,-73.88876
10608,19964262,40,Brooklyn, East New York,1216.666667,40.66535,-73.8891
10609,19964343,56,Brooklyn, East Flatbush,1703.333333,40.6455,-73.9444
10610,19964849,795,Manhattan, Upper East Side,24181.25,40.77285,-73.95566
10611,19965684,135,Queens, Astoria,4106.25,40.76531,-73.92413
10612,19967115,80,Queens, Astoria,2433.333333,40.76297,-73.91696
10613,19968221,298,Brooklyn, Gowanus,9064.166667,40.68192,-73.9908
10614,19968388,55,Manhattan, Washington Heights,1672.916667,40.84218,-73.93676
10615,19969420,87,Manhattan, Financial District,2646.25,40.70743,-74.00785
10616,19970216,115,Manhattan, Lower East Side,3497.916667,40.713,-73.98986
10617,19970249,50,Brooklyn, Williamsburg,1520.833333,40.71649,-73.96176
10618,19970764,449,Manhattan, Lower East Side,13657.08333,40.72337,-73.99057
10619,19974905,26,Bronx, Parkchester,790.8333333,40.83805,-73.85867
10620,19979892,130,Brooklyn, Sheepshead Bay,3954.166667,40.58745,-73.95709
10621,19981649,239,Manhattan, East Village,7269.583333,40.72697,-73.98509
10622,19981671,84,Queens, Long Island City,2555,40.76626,-73.94058
10623,19981877,44,Manhattan, East Harlem,1338.333333,40.80266,-73.93904
10624,19981889,100,Manhattan, Harlem,3041.666667,40.81793,-73.94149
10625,19982386,500,Manhattan, Chelsea,15208.33333,40.74279,-74.00193
10626,19983575,46,Manhattan, East Harlem,1399.166667,40.80257,-73.93987
10627,19984925,41,Manhattan, East Harlem,1247.083333,40.80356,-73.94034
10628,19985425,114,Brooklyn, Crown Heights,3467.5,40.66912,-73.94337
10629,19986637,57,Queens, Elmhurst,1733.75,40.74547,-73.87746
10630,19991488,40,Brooklyn, Bedford-Stuyvesant,1216.666667,40.69287,-73.92939
10631,19993084,60,Brooklyn, Bedford-Stuyvesant,1825,40.68925,-73.95452
10632,19993470,137,Manhattan, NoHo,4167.083333,40.73,-73.99253
10633,19996830,33,Brooklyn, Prospect-Lefferts Gardens,1003.75,40.66225,-73.95894
10634,19998689,150,Queens, Astoria,4562.5,40.75705,-73.91459
10635,19998918,197,Manhattan, Upper East Side,5992.083333,40.77058,-73.95666
10636,19999527,65,Bronx, East Morrisania,1977.083333,40.83384,-73.8863
10637,20000184,50,Brooklyn, Bushwick,1520.833333,40.68174,-73.90733
10638,20000290,200,Brooklyn, Flatbush,6083.333333,40.64063,-73.96348
10639,20001006,60,Brooklyn, Crown Heights,1825,40.67051,-73.95166
10640,20001157,399,Brooklyn, Crown Heights,12136.25,40.67077,-73.93618
10641,20006934,279,Manhattan, Hell's Kitchen,8486.25,40.76621,-73.98516
10642,20008527,51,Manhattan, East Harlem,1551.25,40.80305,-73.9403
10643,20011863,47,Brooklyn, Flatlands,1429.583333,40.62567,-73.93784
10644,20013255,99,Manhattan, Upper West Side,3011.25,40.80263,-73.96458
10645,20013531,60,Brooklyn, Bushwick,1825,40.69682,-73.92318
10646,20014072,29,Bronx, Morris Park,882.0833333,40.85145,-73.86129
10647,20014879,70,Manhattan, Inwood,2129.166667,40.86372,-73.92789
10648,20014895,198,Manhattan, East Village,6022.5,40.72338,-73.98293
10649,20016090,152,Brooklyn, Bedford-Stuyvesant,4623.333333,40.69093,-73.9449
10650,20016493,1795,Manhattan, NoHo,54597.91667,40.7256,-73.99487
10651,20017121,135,Brooklyn, Bedford-Stuyvesant,4106.25,40.69444,-73.95257
10652,20017161,69,Brooklyn, Prospect-Lefferts Gardens,2098.75,40.65985,-73.96169
10653,20017584,55,Brooklyn, Bedford-Stuyvesant,1672.916667,40.68967,-73.95514
10654,20017753,45,Brooklyn, Bedford-Stuyvesant,1368.75,40.68985,-73.95317
10655,20022549,37,Queens, Corona,1125.416667,40.74905,-73.86499
10656,20026248,275,Queens, Arverne,8364.583333,40.59082,-73.80328
10657,20026598,150,Brooklyn, Bushwick,4562.5,40.70451,-73.92062
10658,20026998,200,Brooklyn, Bedford-Stuyvesant,6083.333333,40.68606,-73.93299
10659,20028846,230,Manhattan, Chelsea,6995.833333,40.73726,-73.9928
10660,20030871,70,Brooklyn, Williamsburg,2129.166667,40.71078,-73.96161
10661,20031027,275,Manhattan, East Village,8364.583333,40.72324,-73.98255
10662,20031965,268,Queens, Forest Hills,8151.666667,40.73386,-73.85202
10663,20033157,82,Manhattan, Midtown,2494.166667,40.75734,-73.96429
10664,20034180,89,Brooklyn, Canarsie,2707.083333,40.64351,-73.91406
10665,20034244,59,Staten Island, Tompkinsville,1794.583333,40.63529,-74.09068
10666,20035645,69,Queens, Forest Hills,2098.75,40.73362,-73.84747
10667,20044802,75,Brooklyn, Canarsie,2281.25,40.64138,-73.91488
10668,20047896,158,Brooklyn, Clinton Hill,4805.833333,40.69394,-73.96918
10669,20049857,299,Manhattan, Upper West Side,9094.583333,40.78561,-73.97637
10670,20053253,120,Brooklyn, Bedford-Stuyvesant,3650,40.69182,-73.9436
10671,20053839,150,Brooklyn, Greenpoint,4562.5,40.72854,-73.95627
10672,20054294,175,Manhattan, East Village,5322.916667,40.72408,-73.97753
10673,20054438,80,Queens, Astoria,2433.333333,40.75815,-73.91143
10674,20055242,100,Brooklyn, East New York,3041.666667,40.66645,-73.85923
10675,20055311,75,Staten Island, West Brighton,2281.25,40.63471,-74.10942
10676,20056034,110,Queens, Astoria,3345.833333,40.76189,-73.92332
10677,20057317,110,Queens, Astoria,3345.833333,40.77297,-73.92253
10678,20057450,80,Brooklyn, Sunset Park,2433.333333,40.65004,-74.00108
10679,20058138,280,Manhattan, Hell's Kitchen,8516.666667,40.75955,-73.99738
10680,20067361,50,Brooklyn, Bedford-Stuyvesant,1520.833333,40.69545,-73.94829
10681,20070187,200,Brooklyn, Crown Heights,6083.333333,40.67201,-73.9593
10682,20070296,1095,Brooklyn, Brooklyn Heights,33306.25,40.70136,-73.99372
10683,20070549,56,Brooklyn, Kensington,1703.333333,40.64293,-73.98043
10684,20073959,99,Brooklyn, Crown Heights,3011.25,40.66966,-73.93719
10685,20075554,199,Brooklyn, Crown Heights,6052.916667,40.66888,-73.93638
10686,20082404,65,Brooklyn, Windsor Terrace,1977.083333,40.65814,-73.98495
10687,20085006,249,Brooklyn, East New York,7573.75,40.67296,-73.87435
10688,20085472,34,Brooklyn, Bushwick,1034.166667,40.70252,-73.91447
10689,20089288,38,Brooklyn, Cypress Hills,1155.833333,40.68863,-73.8706
10690,20089597,179,Manhattan, Midtown,5444.583333,40.75347,-73.98567
10691,20089645,40,Queens, Richmond Hill,1216.666667,40.69612,-73.84699
10692,20089962,45,Brooklyn, Sheepshead Bay,1368.75,40.58632,-73.95335
10693,20092176,50,Queens, Forest Hills,1520.833333,40.7118,-73.85285
10694,20092506,70,Manhattan, East Harlem,2129.166667,40.79074,-73.94232
10695,20111316,50,Brooklyn, Bedford-Stuyvesant,1520.833333,40.68121,-73.94471
10696,20111383,60,Queens, Astoria,1825,40.77037,-73.92417
10697,20115612,60,Manhattan, East Harlem,1825,40.79012,-73.94333
10698,20118160,53,Brooklyn, Sheepshead Bay,1612.083333,40.59449,-73.95166
10699,20119649,129,Brooklyn, Crown Heights,3923.75,40.67081,-73.93646
10700,20120690,250,Brooklyn, Williamsburg,7604.166667,40.7188,-73.94283
10701,20120848,99,Manhattan, Gramercy,3011.25,40.73734,-73.98565
10702,20120907,120,Queens, Astoria,3650,40.77133,-73.92119
10703,20121308,120,Manhattan, Upper West Side,3650,40.78182,-73.97915
10704,20124372,40,Bronx, Mott Haven,1216.666667,40.81005,-73.91977
10705,20127311,49,Queens, Ridgewood,1490.416667,40.70709,-73.89422
10706,20130471,60,Brooklyn, Bedford-Stuyvesant,1825,40.68317,-73.93553
10707,20131833,500,Manhattan, Chelsea,15208.33333,40.74707,-74.00332
10708,20133468,75,Bronx, East Morrisania,2281.25,40.83336,-73.88636
10709,20134321,150,Brooklyn, Williamsburg,4562.5,40.71759,-73.96641
10710,20134453,120,Manhattan, East Village,3650,40.73241,-73.98783
10711,20134851,165,Brooklyn, Bushwick,5018.75,40.70543,-73.92306
10712,20135169,120,Manhattan, Washington Heights,3650,40.85213,-73.9336
10713,20135361,275,Brooklyn, Downtown Brooklyn,8364.583333,40.69201,-73.98713
10714,20135558,130,Queens, Jamaica,3954.166667,40.69499,-73.7991
10715,20136121,90,Staten Island, Midland Beach,2737.5,40.57294,-74.09615
10716,20136828,105,Staten Island, Midland Beach,3193.75,40.57509,-74.09606
10717,20136870,190,Manhattan, Upper West Side,5779.166667,40.77548,-73.98965
10718,20137576,69,Brooklyn, Vinegar Hill,2098.75,40.70149,-73.98091
10719,20138516,100,Brooklyn, East Flatbush,3041.666667,40.6413,-73.9236
10720,20139305,121,Brooklyn, Prospect Heights,3680.416667,40.67335,-73.96763
10721,20139611,95,Brooklyn, Brighton Beach,2889.583333,40.57717,-73.9608
10722,20141920,389,Brooklyn, Bedford-Stuyvesant,11832.08333,40.69537,-73.93598
10723,20147628,150,Brooklyn, Windsor Terrace,4562.5,40.65783,-73.98236
10724,20148616,190,Manhattan, Upper West Side,5779.166667,40.77104,-73.98522
10725,20149300,199,Brooklyn, Crown Heights,6052.916667,40.66955,-73.93576
10726,20151455,40,Queens, Ditmars Steinway,1216.666667,40.77232,-73.90369
10727,20153406,69,Manhattan, Kips Bay,2098.75,40.74482,-73.97827
10728,20154569,333,Manhattan, Midtown,10128.75,40.74353,-73.98364
10729,20155633,50,Queens, Flushing,1520.833333,40.76271,-73.79595
10730,20155838,60,Queens, Sunnyside,1825,40.7463,-73.91388
10731,20155864,150,Queens, Arverne,4562.5,40.59425,-73.79506
10732,20156382,89,Brooklyn, East Flatbush,2707.083333,40.63831,-73.94572
10733,20163695,115,Queens, Rego Park,3497.916667,40.72835,-73.86108
10734,20163793,100,Queens, Richmond Hill,3041.666667,40.6997,-73.84236
10735,20164923,60,Brooklyn, Clinton Hill,1825,40.68878,-73.96156
10736,20165918,40,Queens, East Elmhurst,1216.666667,40.76279,-73.87429
10737,20166644,200,Manhattan, Nolita,6083.333333,40.72427,-73.99387
10738,20170372,78,Queens, Ridgewood,2372.5,40.70061,-73.911
10739,20170965,65,Brooklyn, Bedford-Stuyvesant,1977.083333,40.68185,-73.9306
10740,20171018,55,Brooklyn, Williamsburg,1672.916667,40.70639,-73.95552
10741,20171179,63,Manhattan, Harlem,1916.25,40.81078,-73.94482
10742,20171270,43,Queens, Flushing,1307.916667,40.75686,-73.81327
10743,20171599,72,Bronx, Westchester Square,2190,40.83758,-73.84382
10744,20171625,199,Queens, Sunnyside,6052.916667,40.74026,-73.92517
10745,20173075,90,Brooklyn, Bedford-Stuyvesant,2737.5,40.68305,-73.95753
10746,20173308,55,Queens, Woodhaven,1672.916667,40.69606,-73.85226
10747,20173972,80,Brooklyn, Bedford-Stuyvesant,2433.333333,40.68438,-73.95688
10748,20175117,125,Manhattan, Upper East Side,3802.083333,40.77255,-73.95457
10749,20175580,174,Manhattan, Hell's Kitchen,5292.5,40.75747,-73.99039
10750,20176000,45,Bronx, Williamsbridge,1368.75,40.88032,-73.85877
10751,20177584,115,Brooklyn, Greenpoint,3497.916667,40.72025,-73.9436
10752,20183458,130,Manhattan, Harlem,3954.166667,40.81574,-73.95261
10753,20183579,63,Queens, Jamaica,1916.25,40.69765,-73.8114
10754,20183883,275,Manhattan, Hell's Kitchen,8364.583333,40.76336,-73.98646
10755,20184035,130,Manhattan, Harlem,3954.166667,40.80942,-73.95246
10756,20185035,43,Brooklyn, Greenpoint,1307.916667,40.72677,-73.94578
10757,20187293,83,Brooklyn, East New York,2524.583333,40.67118,-73.86821
10758,20187779,40,Queens, Richmond Hill,1216.666667,40.69584,-73.84727
10759,20189290,68,Brooklyn, Bedford-Stuyvesant,2068.333333,40.679,-73.91078
10760,20190740,150,Brooklyn, Bedford-Stuyvesant,4562.5,40.68956,-73.93853
10761,20191216,105,Manhattan, Upper East Side,3193.75,40.78612,-73.95359
10762,20191991,150,Brooklyn, Bedford-Stuyvesant,4562.5,40.68133,-73.90947
10763,20192860,98,Queens, Sunnyside,2980.833333,40.74555,-73.92139
10764,20194342,185,Manhattan, East Harlem,5627.083333,40.78757,-73.95089
10765,20194665,39,Queens, Ditmars Steinway,1186.25,40.78088,-73.90819
10766,20194791,65,Queens, Sunnyside,1977.083333,40.73676,-73.92756
10767,20194913,60,Queens, Fresh Meadows,1825,40.7385,-73.79241
10768,20194954,170,Brooklyn, Bedford-Stuyvesant,5170.833333,40.68004,-73.93928
10769,20195496,60,Brooklyn, Bedford-Stuyvesant,1825,40.68115,-73.90999
10770,20196339,50,Queens, South Ozone Park,1520.833333,40.66941,-73.79148
10771,20202971,175,Manhattan, Murray Hill,5322.916667,40.74947,-73.9761
10772,20203086,90,Brooklyn, Prospect-Lefferts Gardens,2737.5,40.66156,-73.94706
10773,20203433,196,Brooklyn, South Slope,5961.666667,40.66729,-73.98359
10774,20204527,70,Queens, Sunnyside,2129.166667,40.74654,-73.91842
10775,20204751,899,Manhattan, SoHo,27344.58333,40.72553,-74.00002
10776,20205846,78,Queens, Sunnyside,2372.5,40.74572,-73.92198
10777,20206733,55,Brooklyn, Williamsburg,1672.916667,40.71987,-73.96141
10778,20208354,60,Brooklyn, Bedford-Stuyvesant,1825,40.68564,-73.94508
10779,20208787,45,Brooklyn, Bushwick,1368.75,40.68817,-73.91523
10780,20209878,120,Brooklyn, Crown Heights,3650,40.67334,-73.94099
10781,20211737,50,Brooklyn, Bushwick,1520.833333,40.6902,-73.91515
10782,20212707,68,Manhattan, Washington Heights,2068.333333,40.84532,-73.93814
10783,20213045,300,Brooklyn, Williamsburg,9125,40.71687,-73.95012
10784,20213659,89,Queens, Howard Beach,2707.083333,40.66778,-73.85345
10785,20213973,62,Queens, Ditmars Steinway,1885.833333,40.77368,-73.90499
10786,20214413,100,Brooklyn, Bedford-Stuyvesant,3041.666667,40.68606,-73.93861
10787,20215712,300,Manhattan, West Village,9125,40.73552,-74.00554
10788,20216170,83,Brooklyn, Greenpoint,2524.583333,40.73639,-73.95342
10789,20218990,118,Queens, East Elmhurst,3589.166667,40.75482,-73.89369
10790,20223927,92,Brooklyn, Greenpoint,2798.333333,40.72509,-73.95418
10791,20224936,99,Brooklyn, Greenpoint,3011.25,40.72505,-73.94449
10792,20227210,124,Brooklyn, Prospect Heights,3771.666667,40.67635,-73.97113
10793,20227428,45,Queens, Little Neck,1368.75,40.75794,-73.72956
10794,20228284,147,Manhattan, Harlem,4471.25,40.81246,-73.94906
10795,20230482,99,Queens, St. Albans,3011.25,40.69167,-73.75495
10796,20231046,157,Brooklyn, Bushwick,4775.416667,40.69426,-73.90785
10797,20231900,250,Brooklyn, Flatbush,7604.166667,40.63646,-73.96484
10798,20231901,175,Manhattan, Greenwich Village,5322.916667,40.72982,-74.00034
10799,20232745,45,Bronx, Bronxdale,1368.75,40.85634,-73.86633
10800,20233308,80,Manhattan, Washington Heights,2433.333333,40.85598,-73.93427
10801,20234416,217,Brooklyn, Williamsburg,6600.416667,40.70955,-73.9491
10802,20234674,129,Manhattan, Upper East Side,3923.75,40.77751,-73.95198
10803,20235849,126,Manhattan, Upper East Side,3832.5,40.78078,-73.95301
10804,20242938,59,Brooklyn, Brownsville,1794.583333,40.66192,-73.91371
10805,20245577,140,Manhattan, Upper West Side,4258.333333,40.77621,-73.98054
10806,20249492,600,Manhattan, Flatiron District,18250,40.74416,-73.99017
10807,20253164,85,Queens, Sunnyside,2585.416667,40.74739,-73.92058
10808,20253237,150,Manhattan, Harlem,4562.5,40.8204,-73.94652
10809,20257357,149,Brooklyn, Columbia St,4532.083333,40.68796,-73.99997
10810,20257840,120,Manhattan, Upper East Side,3650,40.77667,-73.95335
10811,20263109,200,Manhattan, Financial District,6083.333333,40.70676,-74.00612
10812,20264224,50,Brooklyn, Crown Heights,1520.833333,40.67169,-73.9326
10813,20265425,100,Brooklyn, Bensonhurst,3041.666667,40.60848,-73.97703
10814,20265742,250,Brooklyn, Bedford-Stuyvesant,7604.166667,40.68151,-73.94827
10815,20267865,45,Queens, Sunnyside,1368.75,40.73726,-73.92775
10816,20269650,300,Manhattan, Hell's Kitchen,9125,40.76551,-73.9873
10817,20271739,225,Brooklyn, Gowanus,6843.75,40.67949,-73.98666
10818,20274278,78,Brooklyn, Sheepshead Bay,2372.5,40.60954,-73.95966
10819,20275223,49,Brooklyn, Flatlands,1490.416667,40.62187,-73.93079
10820,20275670,130,Manhattan, Hell's Kitchen,3954.166667,40.76152,-73.99388
10821,20277166,115,Brooklyn, Flatbush,3497.916667,40.64844,-73.96726
10822,20278421,45,Brooklyn, Bedford-Stuyvesant,1368.75,40.68838,-73.92208
10823,20279672,70,Brooklyn, Bedford-Stuyvesant,2129.166667,40.68855,-73.95137
10824,20279823,105,Queens, Maspeth,3193.75,40.7355,-73.90064
10825,20282957,120,Queens, Flushing,3650,40.7612,-73.8214
10826,20283433,55,Brooklyn, Williamsburg,1672.916667,40.71389,-73.95103
10827,20284068,110,Brooklyn, Crown Heights,3345.833333,40.67423,-73.95737
10828,20284463,60,Manhattan, Harlem,1825,40.83082,-73.94677
10829,20284711,130,Manhattan, Hell's Kitchen,3954.166667,40.76163,-73.99335
10830,20285167,115,Manhattan, Hell's Kitchen,3497.916667,40.76609,-73.99396
10831,20286743,55,Queens, Elmhurst,1672.916667,40.74247,-73.88949
10832,20286744,55,Brooklyn, Crown Heights,1672.916667,40.6739,-73.93372
10833,20291879,150,Brooklyn, Bedford-Stuyvesant,4562.5,40.69132,-73.94494
10834,20296968,164,Manhattan, Hell's Kitchen,4988.333333,40.76125,-73.99299
10835,20299266,325,Manhattan, West Village,9885.416667,40.73103,-74.00319
10836,20300137,140,Manhattan, East Village,4258.333333,40.72526,-73.98128
10837,20303322,66,Brooklyn, Kensington,2007.5,40.6421,-73.98171
10838,20304193,66,Brooklyn, Kensington,2007.5,40.64007,-73.98011
10839,20304291,95,Manhattan, East Harlem,2889.583333,40.80196,-73.93627
10840,20304654,115,Manhattan, Lower East Side,3497.916667,40.72268,-73.9893
10841,20305451,200,Brooklyn, Park Slope,6083.333333,40.67481,-73.97258
10842,20306155,84,Queens, Rosedale,2555,40.66524,-73.73283
10843,20306217,62,Queens, Rosedale,1885.833333,40.66458,-73.73464
10844,20306746,62,Queens, Rosedale,1885.833333,40.664,-73.733
10845,20308615,155,Bronx, Longwood,4714.583333,40.82406,-73.8934
10846,20308927,400,Brooklyn, Park Slope,12166.66667,40.67447,-73.97605
10847,20309089,90,Brooklyn, Bay Ridge,2737.5,40.62493,-74.02837
10848,20309202,90,Manhattan, Battery Park City,2737.5,40.71035,-74.01722
10849,20309353,75,Brooklyn, Williamsburg,2281.25,40.71237,-73.9598
10850,20319662,72,Brooklyn, Crown Heights,2190,40.66882,-73.92245
10851,20323803,90,Manhattan, Lower East Side,2737.5,40.72017,-73.98412
10852,20325356,615,Manhattan, Greenwich Village,18706.25,40.73372,-73.99704
10853,20325804,180,Manhattan, Financial District,5475,40.70912,-74.00721
10854,20326252,80,Queens, St. Albans,2433.333333,40.70644,-73.76072
10855,20326395,90,Brooklyn, Greenpoint,2737.5,40.72074,-73.9432
10856,20330822,219,Manhattan, Upper West Side,6661.25,40.79312,-73.96886
10857,20331226,150,Manhattan, Harlem,4562.5,40.81748,-73.94484
10858,20331995,65,Queens, Richmond Hill,1977.083333,40.70171,-73.82991
10859,20332555,239,Manhattan, Theater District,7269.583333,40.76302,-73.98211
10860,20332842,110,Manhattan, Hell's Kitchen,3345.833333,40.76181,-73.98865
10862,20333831,150,Brooklyn, Bedford-Stuyvesant,4562.5,40.67907,-73.94916
10863,20337158,45,Queens, Corona,1368.75,40.74748,-73.8647
10864,20346887,55,Manhattan, Washington Heights,1672.916667,40.84684,-73.93252
10865,20353880,63,Brooklyn, Columbia St,1916.25,40.68181,-74.00462
10866,20355471,120,Brooklyn, Greenpoint,3650,40.73384,-73.95407
10867,20356040,82,Manhattan, East Harlem,2494.166667,40.78828,-73.94385
10868,20356506,139,Manhattan, Hell's Kitchen,4227.916667,40.7658,-73.99087
10869,20356797,110,Queens, Ozone Park,3345.833333,40.67801,-73.8459
10870,20356865,60,Brooklyn, Williamsburg,1825,40.71327,-73.94763
10871,20356917,70,Manhattan, Harlem,2129.166667,40.80041,-73.95401
10872,20357796,69,Manhattan, East Harlem,2098.75,40.79148,-73.9446
10873,20362385,51,Queens, Elmhurst,1551.25,40.73744,-73.88136
10874,20363178,50,Brooklyn, Brownsville,1520.833333,40.67287,-73.9105
10875,20363207,273,Manhattan, Hell's Kitchen,8303.75,40.76044,-73.99882
10876,20364111,212,Manhattan, Midtown,6448.333333,40.75599,-73.96769
10877,20364240,54,Brooklyn, Crown Heights,1642.5,40.67389,-73.93363
10878,20365504,170,Brooklyn, Carroll Gardens,5170.833333,40.68518,-73.99247
10879,20379446,85,Brooklyn, Bedford-Stuyvesant,2585.416667,40.69445,-73.93828
10880,20385039,79,Brooklyn, East New York,2402.916667,40.67425,-73.87279
10881,20385467,70,Bronx, Westchester Square,2129.166667,40.8372,-73.84345
10882,20387244,119,Brooklyn, East New York,3619.583333,40.67467,-73.87379
10883,20387644,120,Brooklyn, Fort Hamilton,3650,40.62267,-74.02989
10884,20387815,71,Manhattan, Harlem,2159.583333,40.81629,-73.94131
10885,20388056,170,Manhattan, Gramercy,5170.833333,40.73594,-73.97947
10886,20390763,50,Manhattan, Harlem,1520.833333,40.82744,-73.94707
10887,20392393,129,Manhattan, Kips Bay,3923.75,40.7433,-73.97919
10888,20393120,99,Manhattan, East Harlem,3011.25,40.78899,-73.94727
10889,20395432,144,Brooklyn, Williamsburg,4380,40.71279,-73.94154
10890,20395608,55,Bronx, East Morrisania,1672.916667,40.83243,-73.88608
10891,20395737,170,Brooklyn, Bedford-Stuyvesant,5170.833333,40.6837,-73.9511
10892,20403568,125,Brooklyn, Greenpoint,3802.083333,40.72642,-73.94574
10893,20405148,105,Manhattan, Midtown,3193.75,40.7577,-73.9662
10894,20405868,85,Brooklyn, Fort Hamilton,2585.416667,40.61897,-74.03675
10895,20405958,300,Manhattan, Upper West Side,9125,40.776,-73.98815
10896,20406102,150,Manhattan, Gramercy,4562.5,40.73496,-73.98723
10897,20406627,80,Queens, Jackson Heights,2433.333333,40.75001,-73.87358
